names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity	description	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20	CCA1_ZT02	CCA1_ZT14	LHY_ZT02	TOC1_ZT15	PRR5_ZT10	PRR7_ZT12	PRR9_ZT??	PHYA_ZT00	PHYB_ZT00	CRY2_ZT08	FHY1_ZT04	LUX_ZT10	LUX_ZT12	PIF3_ZT08	PIF4_ZT04	PIF5_ZT04	ELF4_ZT10	ELF3_ZT00	ELF3_ZT04
AT3G63260	-3585.28881835938	1624.91124766588	peak0	trough8	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	Protein kinase superfamily protein	8.75867298119667	7.98016316841709	7.82740373228297	8.28879059819694	8.3664877618151	8.49108767436685	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
AT3G63210	-3607.9677734375	4209.38903086901	peak8	trough0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	Protein of unknown function (DUF581)	6.1362786475691	7.10212660781459	7.69044812350578	7.15420873500152	7.35404820697525	6.61348988681146	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT3G63290	-2488.20776367188	2043.56554454088	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	6.38666027989098	6.42599385121186	6.29867738520376	6.17689034848472	6.26402651141889	6.33620654920684	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G63240	-3771.83544921875	1835.21825450182	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	DNAse I-like superfamily protein	6.18967579831665	5.5333347558143	5.54481870709474	5.90988721851088	6.24385056038917	6.17806778925798	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G63160	-4136.61572265625	3277.81310313463	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	NA	11.9623819161991	11.231556284334	12.6319440788868	12.8876060629948	12.6853797660475	12.5168523874009	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G63110	-3197.14794921875	1336.67626231432	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	isopentenyltransferase 3	9.11838668191216	8.93813250148889	8.16452757280071	8.3204542570573	8.9863841816318	8.96699664852081	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G63000	-3720.80932617188	1707.30638926744	peak20	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	NPL4-like protein 1	9.50700882522603	9.19301347996205	9.15268676685255	9.23588732859205	9.55079166433666	9.65034001496794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G63130	-2971.13305664062	4033.49742930651	peak4	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	RAN GTPase activating protein 1	7.8771092119313	8.14533836137181	8.11152622286824	8.10939901179247	7.88401760635951	7.66956034356729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G63170	-3978.88525390625	3465.24596446276	peak12	trough4	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3	Chalcone-flavanone isomerase family protein	9.42448536461891	9.40694878534607	9.72633019465377	9.8586741162645	9.76331082648293	9.68661309993298	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0
AT3G63500	-3758.650390625	1731.56981700182	peak0	trough8	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3	Protein of unknown function (DUF1423)	8.49214151429	8.00384093641758	7.97463372013415	8.31898249456616	8.34360553545504	8.47896466019976	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT5G01210	-2686.37255859375	3993.44078868151	peak8	trough20	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	HXXXD-type acyl-transferase family protein	7.09063126673329	7.54501548462609	7.567628369443	7.1074640453831	6.99135757861609	6.77370365665811	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT5G01220	-3736.14453125	3447.54918711901	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	sulfoquinovosyldiacylglycerol 2	7.90613219579635	8.15707074599007	8.16499674633197	8.64919095240584	8.41363661037257	8.21702722684149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G01015	-3330.09204101562	1389.89489024401	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	NA	9.76008670587068	9.47229678025998	9.16905208905028	9.43307994671406	9.47657987984352	9.72040629148767	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G01090	-2856.48803710938	1501.12719004869	peak0	trough8	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3	Concanavalin A-like lectin family protein	9.28026499394741	9.07168797916412	8.62812083488922	8.8125412143772	8.86686133359941	8.92746231460915	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT5G01300	-2677.70043945312	3893.55895274401	peak4	trough20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NA	0.00017307026652821	0	4	PEBP (phosphatidylethanolamine-binding protein) family protein	5.85107505367025	6.10427761492613	5.99569612035557	5.83545095433895	5.71961133582703	5.56339423097546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT5G01240	-3651.17944335938	1768.24120372057	peak0	trough4	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3	like AUXIN RESISTANT 1	9.64392904663954	9.14138486094125	9.15288225812108	9.33086265492188	9.53156344932495	9.56862700659507	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT5G01030	-3180.28442382812	1502.52953379869	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	Protein of unknown function (DUF3527)	8.16298658978496	7.84520638967371	7.51000339504839	7.41781061270363	7.95945968137091	7.96834349139596	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G63420	-3918.99633789062	2132.41490977526	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Ggamma-subunit 1	8.37878546203192	7.79960306249012	8.006477814085	8.31297980680173	8.66758762700996	8.39303344967716	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G01600	-2874.38012695312	3997.77477305651	peak4	trough20	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	6	0	0.8	0.00017307026652821	0	3	ferretin 1	10.4359870868692	11.6900516173428	11.5832454111206	10.8774440915964	10.3331765049142	10.0455403387176	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0
AT5G01610	-2775.4990234375	1789.89452403307	peak0	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Protein of unknown function, DUF538	5.8777009676288	5.82110943398775	5.61086223579552	5.54950306818411	5.65427089905041	5.72428723895682	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G01500	-3247.10668945312	4070.85778086901	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	thylakoid ATP/ADP carrier	7.7541270189135	8.42809565611411	8.65124962976983	8.515019991974	8.00215901660963	7.92302351829697	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G01650	-3787.40698242188	1933.86144297838	peak16	trough4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4	Tautomerase/MIF superfamily protein	10.7183166279226	10.3449152738407	10.4170858019925	10.5871113920786	10.7716436538907	10.7254264139646	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G01350	-3375.15551757812	1686.23705332994	peak0	trough8	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	NA	10.0713471216331	9.55066247197813	9.49423638627286	9.52247849952083	9.84929302438485	9.80258573506013	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0
AT5G01340	-3232.23461914062	1462.91259043932	peak0	trough8	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3	Mitochondrial substrate carrier family protein	7.83062203109153	7.35734267865483	6.81727995693071	7.13283618591333	7.34686954647339	7.55422673586696	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1
AT5G01460	-3114.8779296875	1814.77001231432	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	LMBR1-like membrane protein	8.57872270756337	8.29494012538231	8.30349229299396	8.12828455953068	8.30993823121267	8.43942178937649	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G01520	-2533.52661132812	3529.09264415026	peak4	trough16	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	6	0	0.933333333333333	0.00017307026652821	0	3	RING/U-box superfamily protein	6.85658118677248	7.75799639967853	7.6414413367419	6.61932921945603	6.27636104720268	6.62356030741183	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
AT5G01990	-2523.48120117188	4078.38903086901	peak8	trough16	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3	Auxin efflux carrier family protein	5.89369951054642	5.94855057497312	6.25894881873945	6.14720582614081	5.5902861000516	5.79862443324928	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1
AT5G01980	-2855.54931640625	1882.35460704088	peak0	trough12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	RING/U-box superfamily protein	8.38223571966896	8.21471241280318	8.12398995435371	8.07461520813324	8.0783497468519	8.15968118718475	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G01970	-3411.99926757812	1723.35448497057	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	NA	6.79192865084984	6.4003777950165	6.40104217008315	6.31441365663477	6.66225973361174	6.68828175285847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G01800	-3506.53515625	1702.46898692369	peak0	trough4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	saposin B domain-containing protein	9.10761427460934	8.28568997694539	8.31058720029159	8.43531408958375	8.80357064764746	9.06776252783329	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT5G01750	-3576.17456054688	4206.62633555651	peak8	trough0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0.00017307026652821	0	3	Protein of unknown function (DUF567)	10.7083170935429	11.3729974202748	11.9870148447532	11.4938250376029	11.338194265121	11.2150430533845	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G01950	-3452.41796875	3992.69420665026	peak8	trough0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	6	0	0.866666666666667	0.00017307026652821	0	3	Leucine-rich repeat protein kinase family protein	5.88884214911458	6.48512619116553	6.71698167857716	6.69537522137385	6.50700992094504	6.10072267601148	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1
AT5G01920	-3384.24877929688	1655.51683848619	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Protein kinase superfamily protein	10.2221881216753	9.32288609471889	9.17455793260709	9.29183908115004	9.66457059813546	10.0083287584846	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G01880	-2463.45336914062	2929.23522227526	peak4	trough16	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	RING/U-box superfamily protein	5.8446299491185	6.28075452912727	5.89584428866046	5.28036948037035	5.21620562920498	5.43145539702439	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT5G01850	-3818.57275390625	3152.54991954088	peak12	trough0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	7	0	0.857142857142857	0.00017307026652821	0	3	Protein kinase superfamily protein	7.18053761127609	7.23054993271417	7.21203130154437	7.83462591279226	7.56957456160163	7.34241247571366	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0
AT5G01820	-2616.126953125	2157.85607188463	peak0	trough16	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3	serine/threonine protein kinase 1	8.90381242585648	8.71190740821176	7.38020033491688	6.99814212817078	6.59677080484078	7.46975530120262	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT5G01810	-3032.994140625	1539.46801036119	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3	CBL-interacting protein kinase 15	10.0387399256978	8.90440583953406	7.3046050271945	7.64702597269582	8.19441880791417	9.09526139532496	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0
AT5G01540	-4138.984375	1418.11058848619	peak20	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	lectin receptor kinase a4.1	6.49630910760651	6.51124480794418	6.34052172657636	6.47694606029306	6.63053371801332	6.70329573977428	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G02430	-3237.48168945312	4031.21129649401	peak4	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Transducin/WD40 repeat-like superfamily protein	4.7326027922352	5.26276946231797	5.2570551298429	5.25358351618937	5.01770266519786	4.873916644541	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G02410	-3334.53955078125	3768.61998790026	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	DIE2/ALG10 family	7.47979565807051	7.80859910869003	7.85197409346189	8.07398489966359	7.59582082397732	7.55918890764907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G02250	-3520.98291015625	1672.55297129869	peak0	trough12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Ribonuclease II/R family protein	8.80619213734948	8.12235774841051	8.16095388780762	8.02113087137081	8.66636463679607	8.80425870074775	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G02240	-4082.958984375	3143.85167735338	peak16	trough4	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3	NAD(P)-binding Rossmann-fold superfamily protein	11.2275862329753	10.984895344947	11.4583924305092	11.592695106006	11.5995854318979	11.5090472712277	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT5G02100	-4038.40673828125	2503.56041758776	peak16	trough4	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3	Oxysterol-binding family protein	6.70444331349708	6.41200547392302	6.73272511195562	6.65169416181791	6.90952540944817	6.74058415620003	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
AT5G02120	-2930.1845703125	1610.67113536119	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	one helix protein	12.1877581831049	11.7962084684865	11.1667955056334	11.1577339752449	11.3432230843529	11.8634343320498	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G02050	-3264.34008789062	3949.74645274401	peak12	trough20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Mitochondrial glycoprotein family protein	8.16513923823748	8.83077084650589	9.11083726161262	9.18562425006382	8.42246932825143	8.12131787844835	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G02230	-2141.23315429688	1650.75817149401	peak4	trough8	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	7.29140959786425	7.70270596732065	6.40867405102664	7.14020280974843	6.59140727565603	7.3123597743075	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G02190	-2956.5146484375	4138.06481211901	peak8	trough0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0.833333333333333	0.00017307026652821	0	3	Eukaryotic aspartyl protease family protein	6.16199215292494	6.91736790617895	6.96038981166184	6.52815389842217	6.30547825569464	6.27144467705488	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT5G02180	-2482.99340820312	3316.29528086901	peak4	trough16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Transmembrane amino acid transporter family protein	6.5119856659878	7.96671103546547	7.27473666185326	5.83439458233649	5.79253628140015	6.23735150608289	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G02150	-3591.44287109375	2081.74523204088	peak20	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Fes1C	8.16072158279882	7.45843903036682	7.91678690918112	7.73580736212195	8.07856564320434	8.20622491647262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G02270	-2462.82836914062	1258.12902110338	peak4	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	non-intrinsic ABC protein 9	7.89386794863362	8.1142227465759	6.97347923502212	7.66537565329833	7.48883125770807	7.63813645445093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G02760	-2234.67138671875	2311.90807383776	peak4	trough12	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0.833333333333333	0.00017307026652821	0	3	Protein phosphatase 2C family protein	8.18741312963662	8.9239415840439	8.0080630836471	6.73544767426358	7.80092290566465	7.53428849783597	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G02480	-4004.9521484375	1733.18126719713	peak16	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	HSP20-like chaperones superfamily protein	9.73669958069178	9.5807995892599	9.44153417074619	9.6731147662954	9.95219223493896	9.88764159346603	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT5G02600	-2789.95141601562	3815.54894297838	peak4	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Heavy metal transport/detoxification superfamily protein 	7.65763117749751	8.09905198179559	7.92957193833454	7.77832987383146	7.61615379313358	7.6665632390143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G02650	-4099.546875	4377.02428477526	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	NA	5.15093360805773	5.18778163584249	5.44480182615634	5.24506253375268	5.25240283654166	5.31171807078759	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G02620	-3425.6953125	4033.92614024401	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	ankyrin-like1	6.96298898884624	7.92914350232728	8.11777202407089	8.11684858377345	7.75393007739633	7.53816620119725	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G02500	-4258.34375	2747.99962657213	peak12	trough8	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3	heat shock cognate protein 70-1	13.3051408858674	13.2789449814969	13.1851708544233	13.6276851912019	13.4699971475991	13.3756218792083	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1
AT5G02490	-3466.73168945312	3518.56188243151	peak12	trough0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3	Heat shock protein 70 (Hsp 70) family protein	7.97096869322869	8.31731291807012	8.36357646780661	9.20258389135129	8.32207456264187	8.23279100580728	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0
AT5G02280	-2523.72485351562	2775.45397227526	peak4	trough16	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	SNARE-like superfamily protein	8.93119254830921	9.30520199513269	8.79496212829142	8.44975951190452	8.11614135805343	8.57700172460516	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G02290	-3960.31323242188	3275.91124766588	peak12	trough4	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3	Protein kinase superfamily protein	8.57048222752567	8.30659580947304	8.86224794396107	9.2858104936997	9.13324442206115	8.80544134793606	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1
AT5G02860	-3824.09814453125	4153.54332774401	peak8	trough0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	4	0	0.666666666666667	0.00017307026652821	0	3	Pentatricopeptide repeat (PPR) superfamily protein	5.48928797645357	6.24424735623986	7.37547933725689	6.62091145954986	6.67850203334659	6.50370910990283	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
AT5G03150	-2998.4794921875	1567.05443614244	peak0	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0.00017307026652821	0	4	C2H2-like zinc finger protein	5.28413943294043	5.06066669779176	4.85557520809057	4.88571125016984	5.08245793506673	4.99876998392538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
AT5G03140	-2899.80883789062	1453.17980235338	peak0	trough8	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3	Concanavalin A-like lectin protein kinase family protein	8.6918126582374	8.41761306273342	7.91740835293949	8.21000408717986	8.13737606570861	8.30451107050922	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0
AT5G03130	-2767.61840820312	1706.76708262682	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3	NA	6.01800724839924	5.80568899211969	5.61497675650711	5.17059732517071	5.57344931525772	5.86547057026092	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
AT5G02820	-2946.70263671875	4048.25377696276	peak8	trough20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Spo11/DNA topoisomerase VI, subunit A protein	7.44111490545041	8.02158148140462	8.05669445916342	7.79754158181719	7.36955315455715	7.24584150929777	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G02870	-3273.45825195312	4017.74547618151	peak12	trough0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3	Ribosomal protein L4/L1 family	12.1240663352997	12.4655350784657	12.4174424274626	12.4673677461261	12.4336379332136	12.1782169046847	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G02840	-3257.1396484375	1580.81200450182	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	LHY/CCA1-like 1	11.8293744711363	9.48388291234894	8.15103519621256	8.48183161158786	9.86130999088767	11.0271623534792	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT5G02810	-2909.48893010133	2837.45947265625	peak8	trough20	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	34	0.142857142857143	0.415970622119816	4.69596811020463e-06	3	pseudo-response regulator 7	5.14585054505217	9.3942609389101	9.51568907108631	6.97608786874132	4.95210582630313	4.93845326689931	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
AT5G02890	-3514.98046875	4094.37389415026	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	HXXXD-type acyl-transferase family protein	7.90103102429154	8.40687140967371	8.72191927628996	8.61367218638174	8.26089764245073	8.30091342665587	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G02940	-3683.81640625	3843.42736094713	peak12	trough0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	4	Protein of unknown function (DUF1012)	8.59345936520399	9.16991909371181	9.52710382002588	9.62427637359247	9.46765504045225	9.10986600368009	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
AT5G02920	-2951.91455078125	1599.28038829088	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	F-box/RNI-like superfamily protein	5.01637584707813	4.92613648446147	4.79840755626203	4.73906593612195	4.84810817205466	4.98144002589651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G03190	-3308.35131835938	3512.53624766588	peak12	trough0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3	conserved peptide upstream open reading frame 47	7.1815490669583	7.56156944239052	7.3776026433478	7.98586176594264	7.32847869656697	7.30240449094198	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0
AT5G03520	-2653.59057617188	1639.26146739244	peak0	trough12	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3	RAB GTPase homolog 8C	10.137406661635	10.0492344628977	9.82259804365515	9.46014844501401	9.93606084469454	9.98645783884942	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0
AT5G03490	-3186.494140625	1662.23241465807	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	UDP-Glycosyltransferase superfamily protein	7.60927518210195	6.84383643204226	6.63716901749222	6.76740088952009	6.87734883867214	7.07381957294335	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
